source,target,sign
XMetab__5280427___c____,X5739,1
XMetab__813___c____,X128240,1
XMetab__107847___c____,X4985,1
XMetab__857___c____,X384,-1
XMetab__1148___c____,X10352,-1
XMetab__4829___c____,X51129,1
XMetab__5287969___c____,X983,-1
XMetab__124886___c____,X1621,-1
XMetab__206___c____,X5742,-1
XMetab__31100___c____,X1815,-1
XMetab__4585___c____,X3269,-1
XMetab__942___c____,X1143,1
XMetab__91536___c____,X153,-1
XMetab__3654103___c____,X3357,1
XMetab__5284373___c____,X5534,-1
XMetab__60662___c____,X8913,-1
XMetab__5815___c____,X147,1
XMetab__1935___c____,X3176,-1
XMetab__4673___c____,X2224,-1
XMetab__2800___c____,X2099,1
XMetab__2800___c____,X2099,-1
XMetab__5280450___c____,X376497,1
XMetab__4584___c____,X51400,-1
XMetab__3763___c____,X3162,1
XMetab__4114___c____,X1548,-1
XMetab__564___c____,X5340,-1
XMetab__60726___c____,X5743,-1
XMetab__2913___c____,X3269,-1
XMetab__2818___c____,X3269,-1
XMetab__2818___c____,X1131,-1
XMetab__985___c____,X1376,1
XMetab__23994___c____,X708,1
XMetab__1201549___c____,X3269,-1
XMetab__5280934___c____,X116519,1
XMetab__145068___c____,X2977,1
XMetab__271___c____,X2986,-1
XMetab__60814___c____,X4988,1
XMetab__60814___c____,X4988,1
XMetab__2207___c____,X2916,1
XMetab__31100___c____,X146,1
XMetab__23931___c____,X5860,-1
XMetab__1148___c____,X7166,-1
XMetab__3779___c____,X155,1
XMetab__3746___c____,X1129,-1
XMetab__4926___c____,X1132,-1
XMetab__5280934___c____,X27242,1
XMetab__274___c____,X57576,1
XMetab__3373___c____,X2554,-1
XMetab__5291___c____,X3815,-1
XMetab__5957___c____,X1973,1
XMetab__1424___c____,X1050,1
XMetab__5971___c____,X8989,1
XMetab__2162___c____,X774,-1
XMetab__148842___c____,X3350,-1
XMetab__238___c____,X5023,1
XMetab__4630___c____,X1132,1
XMetab__23977___c____,X130013,1
XMetab__444033___c____,X2908,1
XMetab__271___c____,X5583,1
XMetab__2230___c____,X1131,1
XMetab__23725625___c____,X142,-1
XMetab__445639___c____,X2641,1
XMetab__47576___c____,X1595,-1
XMetab__443878___c____,X1132,-1
XMetab__3034010___c____,X2194,-1
XMetab__5090___c____,X5743,-1
XMetab__51634___c____,X7357,-1
XMetab__60726___c____,X5743,-1
XMetab__23931___c____,X10157,-1
XMetab__6918537___c____,X1803,-1
XMetab__5743___c____,X8864,1
XMetab__51767___c____,X1815,-1
XMetab__4158___c____,X6532,-1
XMetab__9926791___c____,X3717,-1
XMetab__2436___c____,X155,1
XMetab__5684___c____,X3350,-1
XMetab__121892___c____,X9132,1
XMetab__5280450___c____,X4801,1
XMetab__64923___c____,X5972,-1
XMetab__60946___c____,X6403,-1
XMetab__66370___c____,X2645,1
XMetab__5073___c____,X1813,1
XMetab__444899___c____,X2168,1
XMetab__3931___c____,X4199,1
XMetab__931___c____,X4887,1
XMetab__106___c____,X2914,1
XMetab__985___c____,X1490,1
XMetab__16950___c____,X383,-1
XMetab__77998___c____,X948,1
XMetab__2818___c____,X3363,-1
XMetab__2520___c____,X776,-1
XMetab__3676___c____,X6331,-1
XMetab__3310___c____,X7153,-1
XMetab__44570___c____,X4128,-1
XMetab__1355___c____,X3357,1
XMetab__6992038___c____,X4953,-1
XMetab__104842___c____,X7150,-1
XMetab__4745___c____,X1814,1
XMetab__133090___c____,X6870,-1
XMetab__2756___c____,X3274,-1
XMetab__2756___c____,X3274,-1
XMetab__6076___c____,X5577,1
XMetab__271___c____,X5260,1
XMetab__5584___c____,X6532,-1
XMetab__2513___c____,X4846,-1
XMetab__224___c____,X5563,1
XMetab__5360___c____,X2147,-1
XMetab__2160___c____,X3363,-1
XMetab__4419___c____,X4985,-1
XMetab__6076___c____,X2792,1
XMetab__2913___c____,X1128,-1
XMetab__104895___c____,X1268,1
XMetab__208908___c____,X1956,-1
XMetab__5073___c____,X3350,-1
XMetab__231___c____,X1376,1
XMetab__208908___c____,X2064,1
XMetab__208908___c____,X2064,-1
XMetab__71225___c____,X10682,-1
XMetab__5957___c____,X6231,1
XMetab__4911___c____,X9376,-1
XMetab__8230___c____,X552,-1
XMetab__3931___c____,X183,1
XMetab__4184___c____,X1813,-1
XMetab__4973___c____,X64854,-1
XMetab__283___c____,X2864,1
XMetab__177941___c____,X1241,-1
XMetab__177941___c____,X1241,-1
XMetab__62064___c____,X3358,1
XMetab__1181___c____,X5030,1
XMetab__238___c____,X6192,1
XMetab__156036___c____,X4988,-1
XMetab__132337___c____,X3360,1
XMetab__3219___c____,X3269,-1
XMetab__145068___c____,X2977,1
XMetab__60822___c____,X4846,1
XMetab__231___c____,X3992,1
XMetab__2160___c____,X3274,-1
XMetab__6536___c____,X1717,-1
XMetab__860___c____,X1376,1
XMetab__9878___c____,X2908,1
XMetab__5095___c____,X1814,1
XMetab__3696___c____,X6530,-1
XMetab__4828___c____,X3350,-1
XMetab__60853___c____,X152,-1
XMetab__4055___c____,X316,-1
XMetab__4034___c____,X3269,-1
XMetab__3086686___c____,X5159,-1
XMetab__2726___c____,X148,-1
XMetab__60795___c____,X3269,-1
XMetab__5957___c____,X6217,1
XMetab__5452___c____,X1813,-1
XMetab__5291___c____,X25,-1
XMetab__787___c____,X10157,-1
XMetab__5512___c____,X1128,-1
XMetab__238___c____,X6230,1
XMetab__2267___c____,X3269,-1
XMetab__119139___c____,X5737,-1
XMetab__3779___c____,X153,1
XMetab__3779___c____,X153,1
XMetab__2803___c____,X5972,-1
XMetab__774___c____,X3269,1
XMetab__774___c____,X3269,1
XMetab__2160___c____,X148,-1
XMetab__888___c____,X222236,1
XMetab__5040___c____,X2475,1
XMetab__5040___c____,X2475,-1
XMetab__2801___c____,X6530,-1
XMetab__2818___c____,X1815,-1
XMetab__5280450___c____,X133522,1
XMetab__5284616___c____,X2475,-1
XMetab__860___c____,X7296,1
XMetab__104741___c____,X367,-1
XMetab__238___c____,X2260,1
XMetab__271___c____,X3065,1
XMetab__1045___c____,X4953,-1
XMetab__4184___c____,X152,-1
XMetab__4893___c____,X146,-1
XMetab__283___c____,X7351,1
XMetab__985___c____,X50486,1
XMetab__5862___c____,X1621,-1
XMetab__60795___c____,X1813,1
XMetab__60795___c____,X1813,-1
XMetab__6076___c____,X5567,1
XMetab__206___c____,X2641,1
XMetab__16230___c____,X6340,-1
XMetab__985___c____,X4199,1
XMetab__888___c____,X5162,1
XMetab__3038___c____,X766,-1
XMetab__5210___c____,X6530,-1
XMetab__42611257___c____,X673,-1
XMetab__9818231___c____,X3718,-1
XMetab__446284___c____,X5244,1
XMetab__123631___c____,X1956,1
XMetab__123631___c____,X1956,-1
XMetab__60795___c____,X3358,-1
XMetab__6443013___c____,X9370,1
XMetab__104924___c____,X135,1
XMetab__5281037___c____,X185,-1
XMetab__5281037___c____,X185,-1
XMetab__4595___c____,X3360,1
XMetab__5533___c____,X148,-1
XMetab__54459___c____,X152,-1
XMetab__271___c____,X9734,1
XMetab__2905___c____,X1128,-1
XMetab__219050___c____,X3350,1
XMetab__232___c____,X162417,1
XMetab__5282380___c____,X5737,1
XMetab__4746___c____,X1376,-1
XMetab__1450___c____,X5731,1
XMetab__65014___c____,X7852,-1
XMetab__213023___c____,X2147,-1
XMetab__60822___c____,X3569,-1
XMetab__5645___c____,X9971,1
XMetab__6076___c____,X5568,1
XMetab__2179___c____,X7153,-1
XMetab__3463___c____,X335,1
XMetab__10836___c____,X134864,1
XMetab__16230___c____,X6338,-1
XMetab__762___c____,X4926,1
XMetab__312145___c____,X5287,-1
XMetab__3337___c____,X3357,1
XMetab__3337___c____,X3357,-1
XMetab__10113978___c____,X3815,-1
XMetab__5280450___c____,X4899,1
XMetab__5280934___c____,X4800,1
XMetab__232___c____,X4846,1
XMetab__5280360___c____,X5732,1
XMetab__77998___c____,X9370,1
XMetab__564___c____,X5340,-1
XMetab__3034010___c____,X5406,-1
XMetab__2751___c____,X1636,-1
XMetab__77998___c____,X1401,-1
XMetab__82148___c____,X4544,1
XMetab__82148___c____,X4544,1
XMetab__33032___c____,X10157,-1
XMetab__594___c____,X883,-1
XMetab__172197___c____,X185,1
XMetab__5280934___c____,X50486,1
XMetab__2244___c____,X5743,-1
XMetab__440038___c____,X718,1
XMetab__985___c____,X11010,1
XMetab__82146___c____,X6258,1
XMetab__54459___c____,X152,-1
XMetab__68844___c____,X762,-1
XMetab__71360___c____,X3350,-1
XMetab__4585___c____,X150,-1
XMetab__41693___c____,X4988,1
XMetab__41693___c____,X4988,1
XMetab__4659569___c____,X1312,-1
XMetab__4659569___c____,X1312,-1
XMetab__4168___c____,X3359,1
XMetab__7741___c____,X3274,1
XMetab__2866___c____,X1814,-1
XMetab__448537___c____,X2962,1
XMetab__5005498___c____,X2932,-1
XMetab__9875401___c____,X2159,-1
XMetab__564___c____,X5340,-1
XMetab__5957___c____,X22978,1
XMetab__123619___c____,X5743,-1
XMetab__268118___c____,X125,-1
XMetab__869___c____,X1374,-1
XMetab__860___c____,X1579,1
XMetab__283___c____,X7352,1
XMetab__149096___c____,X7153,-1
XMetab__274___c____,X5568,1
XMetab__55245___c____,X2908,-1
XMetab__60852___c____,X2224,-1
XMetab__912___c____,X11255,1
XMetab__446284___c____,X3156,1
XMetab__4100___c____,X762,-1
XMetab__145068___c____,X2977,1
XMetab__2369___c____,X153,-1
XMetab__2369___c____,X153,-1
XMetab__11181459___c____,X29110,1
XMetab__3054___c____,X2971,1
XMetab__2443___c____,X1814,1
XMetab__2443___c____,X1814,1
XMetab__6505803___c____,X3320,-1
XMetab__110634___c____,X8654,-1
XMetab__3433___c____,X1544,-1
XMetab__6022___c____,X5031,1
XMetab__1090___c____,X6713,-1
XMetab__3081361___c____,X1956,-1
XMetab__985___c____,X5465,1
XMetab__2818___c____,X59340,-1
XMetab__1579___c____,X5028,1
XMetab__3931___c____,X4800,1
XMetab__444899___c____,X3158,1
XMetab__5464096___c____,X183,-1
XMetab__4973___c____,X10891,-1
XMetab__4927___c____,X1132,-1
XMetab__214___c____,X2778,1
XMetab__1669___c____,X1312,-1
XMetab__119139___c____,X5734,1
XMetab__2244___c____,X5742,-1
XMetab__444899___c____,X7296,1
XMetab__2909___c____,X5532,1
XMetab__2909___c____,X5532,-1
XMetab__5957___c____,X6188,1
XMetab__68844___c____,X760,-1
XMetab__3086686___c____,X2321,-1
XMetab__5287969___c____,X1022,-1
XMetab__1548943___c____,X7442,1
XMetab__3973___c____,X5294,-1
XMetab__5280934___c____,X5465,1
XMetab__4284720___c____,X3357,1
XMetab__860___c____,X4899,1
XMetab__445638___c____,X2641,1
XMetab__4585___c____,X3358,-1
XMetab__216239___c____,X3815,-1
XMetab__5152___c____,X155,1
XMetab__4926___c____,X1132,-1
XMetab__179340___c____,X4986,1
XMetab__1032___c____,X2641,1
XMetab__6830___c____,X6844,-1
XMetab__985___c____,X34,1
XMetab__1229___c____,X3357,1
XMetab__10274777___c____,X5465,1
XMetab__5656___c____,X6531,-1
XMetab__5815___c____,X153,1
XMetab__5815___c____,X153,1
XMetab__5329102___c____,X3815,-1
XMetab__4106___c____,X3354,-1
XMetab__127868___c____,X8564,-1
XMetab__840___c____,X43,-1
XMetab__41376___c____,X3274,1
XMetab__3038___c____,X762,-1
XMetab__783___c____,X54106,1
XMetab__208908___c____,X2064,-1
XMetab__2170___c____,X1813,-1
XMetab__449459___c____,X1576,1
XMetab__3907___c____,X1906,1
XMetab__4440___c____,X3350,1
XMetab__4163___c____,X3363,-1
XMetab__72054___c____,X1128,-1
XMetab__72054___c____,X1128,-1
XMetab__145068___c____,X2982,1
XMetab__274___c____,X1385,1
XMetab__4171___c____,X153,-1
XMetab__4171___c____,X153,-1
XMetab__4106___c____,X3363,-1
XMetab__888___c____,X445,1
XMetab__5002___c____,X1813,-1
XMetab__5002___c____,X1813,-1
XMetab__107967___c____,X6869,-1
XMetab__187___c____,X2641,1
XMetab__5095___c____,X1813,1
XMetab__57242___c____,X1814,1
XMetab__197___c____,X5028,1
XMetab__5152___c____,X153,1
XMetab__762___c____,X54536,1
XMetab__104865___c____,X1909,-1
XMetab__104865___c____,X1909,-1
XMetab__4106___c____,X3362,-1
XMetab__5997___c____,X6646,1
XMetab__5311055___c____,X1394,-1
XMetab__271___c____,X4209,1
XMetab__271___c____,X30818,1
XMetab__4912___c____,X949,1
XMetab__77998___c____,X3952,-1
XMetab__4051___c____,X5743,-1
XMetab__1983___c____,X1544,1
XMetab__119583___c____,X3360,1
XMetab__60853___c____,X152,-1
XMetab__110634___c____,X8654,-1
XMetab__5077___c____,X590,-1
XMetab__5488547___c____,X4988,-1
XMetab__4829___c____,X9314,1
XMetab__44093___c____,X183,-1
XMetab__60843___c____,X1719,-1
XMetab__4659568___c____,X1312,-1
XMetab__656628___c____,X148,-1
XMetab__6437864___c____,X6865,-1
XMetab__271___c____,X3000,-1
XMetab__2818___c____,X2353,1
XMetab__271___c____,X108,1
XMetab__762___c____,X84790,1
XMetab__3251___c____,X3355,1
XMetab__11009___c____,X7915,-1
XMetab__3931___c____,X2864,1
XMetab__5329102___c____,X2321,-1
XMetab__3062316___c____,X5159,-1
XMetab__3038___c____,X760,-1
XMetab__11009___c____,X7915,-1
XMetab__5358___c____,X3351,1
XMetab__5358___c____,X3351,1
XMetab__681___c____,X6531,1
XMetab__24755481___c____,X8897,1
XMetab__656629___c____,X4311,-1
XMetab__3209___c____,X29841,1
XMetab__6830___c____,X55770,1
XMetab__37482___c____,X1268,1
XMetab__148196___c____,X5029,1
XMetab__389___c____,X383,1
XMetab__32518___c____,X3930,-1
XMetab__4044___c____,X5742,-1
XMetab__2471___c____,X6558,-1
XMetab__216239___c____,X6714,-1
XMetab__216239___c____,X5979,-1
XMetab__54562___c____,X3350,1
XMetab__888___c____,X5236,1
XMetab__2519___c____,X135,-1
XMetab__15951529___c____,X367,-1
XMetab__611___c____,X2913,1
XMetab__5289418___c____,X2260,-1
XMetab__4497___c____,X776,-1
XMetab__4172142___c____,X4544,1
XMetab__2733525___c____,X5241,1
XMetab__10531___c____,X150,1
XMetab__60809___c____,X1129,1
XMetab__4430___c____,X4988,-1
XMetab__156413___c____,X1956,-1
XMetab__271___c____,X814,1
XMetab__2995___c____,X148,-1
XMetab__4946___c____,X153,-1
XMetab__150311___c____,X29881,-1
XMetab__4066___c____,X3269,-1
XMetab__283___c____,X7352,1
XMetab__636402___c____,X3290,-1
XMetab__446220___c____,X1385,-1
XMetab__5487___c____,X152,1
XMetab__71348___c____,X6755,1
XMetab__5002___c____,X152,-1
XMetab__3668___c____,X135,1
XMetab__657308___c____,X1128,-1
XMetab__271___c____,X2986,-1
XMetab__3826___c____,X5742,-1
XMetab__1548886___c____,X231,-1
XMetab__60809___c____,X1131,1
XMetab__6419712___c____,X2673,-1
XMetab__444899___c____,X5244,1
XMetab__784___c____,X6649,-1
XMetab__2247___c____,X3757,-1
XMetab__4829___c____,X5105,1
XMetab__176407___c____,X136,-1
XMetab__104795___c____,X136,1
XMetab__36462___c____,X836,1
XMetab__444493___c____,X5162,1
XMetab__238___c____,X53632,-1
XMetab__271___c____,X3204,1
XMetab__5001396___c____,X79001,-1
XMetab__5056___c____,X2099,1
XMetab__71360___c____,X1814,-1
XMetab__294___c____,X2992,-1
XMetab__33032___c____,X2912,1
XMetab__2471___c____,X5972,1
XMetab__65889___c____,X5724,-1
XMetab__104741___c____,X2099,1
XMetab__104741___c____,X2099,-1
XMetab__4585___c____,X3358,-1
XMetab__5656___c____,X6530,-1
XMetab__13493___c____,X4985,1
XMetab__271___c____,X5577,1
XMetab__338___c____,X5743,-1
XMetab__47811___c____,X1815,1
XMetab__5360___c____,X2147,-1
XMetab__6830___c____,X4926,1
XMetab__6031___c____,X2997,-1
XMetab__271___c____,X4846,1
XMetab__2207___c____,X2917,1
XMetab__60812___c____,X3350,1
XMetab__861___c____,X7068,1
XMetab__156391___c____,X5742,-1
XMetab__148191___c____,X2475,-1
XMetab__2803___c____,X152,1
XMetab__2803___c____,X152,1
XMetab__2783___c____,X154,1
XMetab__123807___c____,X57413,1
XMetab__5691___c____,X5287,-1
XMetab__60843___c____,X7298,-1
XMetab__126941___c____,X1719,-1
XMetab__65999___c____,X5468,1
XMetab__5312830___c____,X3952,-1
XMetab__5210___c____,X6531,-1
XMetab__5281004___c____,X2908,-1
XMetab__3081361___c____,X3791,-1
XMetab__156314___c____,X3363,1
XMetab__6918638___c____,X3065,-1
XMetab__446284___c____,X54600,1
XMetab__3054___c____,X7706,1
XMetab__33741___c____,X4988,1
XMetab__33741___c____,X4988,1
XMetab__1220___c____,X3350,1
XMetab__448537___c____,X3315,1
XMetab__9860529___c____,X5591,-1
XMetab__271___c____,X1453,1
XMetab__5078___c____,X3355,1
XMetab__3931___c____,X6721,1
XMetab__271___c____,X2820,1
XMetab__888___c____,X8050,1
XMetab__3696___c____,X1129,-1
XMetab__4172142___c____,X4543,1
XMetab__5280360___c____,X5731,1
XMetab__4688___c____,X4129,-1
XMetab__985___c____,X116519,1
XMetab__5328940___c____,X3055,-1
XMetab__762___c____,X11336,1
XMetab__6536___c____,X1717,-1
XMetab__271___c____,X4205,1
XMetab__2913___c____,X1131,-1
XMetab__107780___c____,X3357,1
XMetab__3715___c____,X2739,-1
XMetab__65246___c____,X2645,1
XMetab__65246___c____,X2645,-1
XMetab__110635___c____,X8654,-1
XMetab__4927___c____,X1133,-1
XMetab__5280879___c____,X10800,1
XMetab__439260___c____,X148,1
XMetab__2973___c____,X3091,1
XMetab__271___c____,X1385,1
XMetab__6254___c____,X2098,-1
XMetab__1547___c____,X57413,1
XMetab__449171___c____,X6256,1
XMetab__5372___c____,X4775,-1
XMetab__114827___c____,X2912,1
XMetab__2779853___c____,X6774,-1
XMetab__105104___c____,X4986,1
XMetab__4993___c____,X1719,-1
XMetab__4261___c____,X3065,-1
XMetab__2915___c____,X2730,-1
XMetab__231___c____,X123,1
XMetab__444899___c____,X1581,1
XMetab__68740___c____,X2224,-1
XMetab__4927___c____,X1132,-1
XMetab__446156___c____,X338,-1
XMetab__644241___c____,X25,-1
XMetab__2818___c____,X3362,-1
XMetab__24964624___c____,X207,-1
XMetab__13766___c____,X367,1
XMetab__1045___c____,X262,1
XMetab__3054___c____,X1509,1
XMetab__2564___c____,X3269,-1
XMetab__60149___c____,X3358,-1
XMetab__4112___c____,X1719,-1
XMetab__3446___c____,X781,-1
XMetab__3784___c____,X775,-1
XMetab__15209___c____,X2908,1
XMetab__132971___c____,X1586,-1
XMetab__6076___c____,X1906,1
XMetab__323___c____,X1548,-1
XMetab__23930___c____,X383,1
XMetab__126688___c____,X3274,1
XMetab__5073___c____,X1814,-1
XMetab__448537___c____,X7277,1
XMetab__6830___c____,X22978,1
XMetab__446284___c____,X4800,1
XMetab__4927___c____,X1131,-1
XMetab__1003___c____,X2588,-1
XMetab__2662___c____,X836,1
XMetab__3157___c____,X147,-1
XMetab__3086686___c____,X5159,-1
XMetab__3086686___c____,X3791,-1
XMetab__3675___c____,X8639,-1
XMetab__3973___c____,X5294,-1
XMetab__231___c____,X6822,1
XMetab__762___c____,X60412,1
XMetab__4585___c____,X1128,-1
XMetab__5280934___c____,X1374,1
XMetab__446284___c____,X5465,1
XMetab__3117___c____,X1621,-1
XMetab__5464105___c____,X1312,-1
XMetab__25202832___c____,X9615,-1
XMetab__271___c____,X6714,1
XMetab__110635___c____,X8654,-1
XMetab__156326___c____,X3358,-1
XMetab__271___c____,X5287,1
XMetab__2185___c____,X1268,1
XMetab__2185___c____,X1268,1
XMetab__271___c____,X109,1
XMetab__2071___c____,X2911,-1
XMetab__4639___c____,X4985,-1
XMetab__3954___c____,X4985,1
XMetab__3825___c____,X5743,-1
XMetab__108001___c____,X2911,1
XMetab__1060___c____,X5162,-1
XMetab__2578___c____,X2936,-1
XMetab__985___c____,X29841,1
XMetab__4114___c____,X1548,-1
XMetab__3003___c____,X2908,1
XMetab__20410___c____,X1128,1
XMetab__238___c____,X5562,-1
XMetab__4212___c____,X9429,1
XMetab__25202832___c____,X9615,-1
XMetab__2099___c____,X3359,-1
XMetab__5280450___c____,X3992,1
XMetab__238___c____,X8894,1
XMetab__762___c____,X11336,1
XMetab__47795___c____,X240,-1
XMetab__5870___c____,X2099,1
XMetab__2662___c____,X5743,-1
XMetab__31100___c____,X1813,1
XMetab__31100___c____,X1813,1
XMetab__449193___c____,X5144,-1
XMetab__5280934___c____,X338557,1
XMetab__2250___c____,X4846,1
XMetab__123683___c____,X135,1
XMetab__762___c____,X55763,1
XMetab__323___c____,X1548,-1
XMetab__60961___c____,X7852,1
XMetab__34359___c____,X1644,-1
XMetab__3931___c____,X50486,1
XMetab__2170___c____,X6530,-1
XMetab__114827___c____,X2913,1
XMetab__3062316___c____,X7525,-1
XMetab__5311221___c____,X5737,1
XMetab__3350___c____,X6718,-1
XMetab__3209___c____,X27242,1
XMetab__115348___c____,X4544,1
XMetab__3938___c____,X3351,1
XMetab__3938___c____,X3351,1
XMetab__612___c____,X6566,1
XMetab__4553___c____,X5743,-1
XMetab__3825___c____,X5742,-1
XMetab__4095___c____,X4988,1
XMetab__4058___c____,X4988,1
XMetab__3779___c____,X154,1
XMetab__1424___c____,X3952,-1
XMetab__2801___c____,X3357,-1
XMetab__2678___c____,X3269,-1
XMetab__105083___c____,X6869,-1
XMetab__4635___c____,X4986,1
XMetab__4635___c____,X4986,1
XMetab__702___c____,X1571,1
XMetab__3251___c____,X3351,1
XMetab__5280450___c____,X123,1
XMetab__176408___c____,X136,-1
XMetab__124886___c____,X2730,-1
XMetab__280___c____,X3569,-1
XMetab__4284720___c____,X3358,1
XMetab__77998___c____,X6517,1
XMetab__66535___c____,X5573,1
XMetab__47811___c____,X3357,1
XMetab__274___c____,X6356,1
XMetab__122033___c____,X6869,-1
XMetab__2818___c____,X3351,-1
XMetab__2818___c____,X3351,1
XMetab__43815___c____,X6532,-1
XMetab__238___c____,X25,-1
XMetab__3209___c____,X5244,1
XMetab__1254___c____,X79054,1
XMetab__238___c____,X6235,1
XMetab__440237___c____,X383,-1
XMetab__271___c____,X1258,1
XMetab__10163178___c____,X2064,-1
XMetab__250___c____,X3569,-1
XMetab__4543___c____,X1133,-1
XMetab__2866___c____,X152,-1
XMetab__2866___c____,X152,-1
XMetab__5566___c____,X148,-1
XMetab__231___c____,X336,1
XMetab__5073___c____,X148,-1
XMetab__10836___c____,X4129,-1
XMetab__2968___c____,X43,-1
XMetab__774___c____,X59340,1
XMetab__774___c____,X59340,1
XMetab__860___c____,X183,1
XMetab__4917___c____,X1813,-1
XMetab__161930___c____,X79054,1
XMetab__3340___c____,X1816,1
XMetab__6830___c____,X1965,1
XMetab__5288826___c____,X2353,1
XMetab__5288826___c____,X2353,-1
XMetab__274___c____,X6387,1
XMetab__274___c____,X5575,1
XMetab__6169___c____,X150,-1
XMetab__4829___c____,X5346,1
XMetab__156333___c____,X1813,-1
XMetab__5957___c____,X8661,1
XMetab__3008___c____,X4986,1
XMetab__5694___c____,X5465,1
XMetab__3209___c____,X5467,1
XMetab__896___c____,X4544,1
XMetab__896___c____,X4544,1
XMetab__13493___c____,X4986,1
XMetab__2160___c____,X1133,-1
XMetab__3007___c____,X134864,1
XMetab__1927___c____,X3952,-1
XMetab__4055___c____,X316,-1
XMetab__3931___c____,X2168,1
XMetab__9939609___c____,X7941,-1
XMetab__125017___c____,X6532,-1
XMetab__4184___c____,X3350,-1
XMetab__3007___c____,X4128,-1
XMetab__181___c____,X5160,1
XMetab__23925___c____,X121642,1
XMetab__16078986___c____,X5031,-1
XMetab__2818___c____,X1129,-1
