source,sign,target
Metab__5280961,1,367
Metab__6083,1,51422
Metab__72111,1,8856
Metab__4495,-1,5743
Metab__439501,1,6714
Metab__657308,-1,1129
Metab__46225242,-1,4986
Metab__5056,1,836
Metab__216209,-1,183
Metab__5815,1,2641
Metab__5775,-1,9606.ENSP00000387281
Metab__224,1,5563
Metab__10133,1,9971
Metab__60490,-1,240
Metab__115111,-1,3350
Metab__60853,-1,3356
Metab__2735,1,1591
Metab__4829,1,5346
Metab__3931,1,5465
Metab__1730,-1,3425
Metab__8747,-1,3635
Metab__271,1,814
Metab__445154,1,472
Metab__271,1,1258
Metab__967,-1,1723
Metab__169,1,1241
Metab__544,1,2099
Metab__5957,1,271
Metab__4184,-1,3356
Metab__681,1,1813
Metab__681,1,1813
Metab__82153,1,2908
Metab__5282451,-1,3156
Metab__24826799,-1,6714
Metab__387447,1,836
Metab__3385,1,142
Metab__60795,-1,9606.ENSP00000387281
Metab__5280934,1,2222
Metab__231,1,4862
Metab__5056,1,22933
Metab__446284,1,6721
Metab__21855,-1,3269
Metab__60262,-1,3356
Metab__24139,1,27159
Metab__4926,-1,3358
Metab__2551,1,1129
Metab__2551,1,1129
Metab__3219,-1,3269
Metab__6072,-1,3938
Metab__3762,1,153
Metab__5291,-1,5159
Metab__985,1,6721
Metab__6830,1,2746
Metab__11009,-1,55347
Metab__985,1,4801
Metab__148842,-1,148
Metab__1220,1,9606.ENSP00000313661
Metab__28683,1,5578
Metab__4666,1,4137
Metab__3372,-1,1813
Metab__2162,-1,775
Metab__231,1,2274
Metab__146570,-1,6532
Metab__238,1,3921
Metab__23930,1,9615
Metab__158,1,5732
Metab__158,1,5732
Metab__1444,1,5743
Metab__1444,-1,5743
Metab__1833,1,3362
Metab__5462471,1,4988
Metab__16130961,1,6755
Metab__3476,-1,3767
Metab__71485,1,2641
Metab__92432,1,4160
Metab__2019,-1,3569
Metab__54454,-1,3156
Metab__5284627,-1,2897
Metab__1229,1,3358
Metab__3931,1,4801
Metab__22382,-1,1859
Metab__3779,1,155
Metab__3779,1,155
Metab__238,1,5728
Metab__5376,1,207
Metab__3249,1,7421
Metab__5381226,1,8856
Metab__5267,-1,2908
Metab__5280360,1,3576
Metab__5584,-1,3269
Metab__2729,-1,1128
Metab__16130961,1,6754
Metab__271,1,10014
Metab__5819,1,7068
Metab__2729,-1,9606.ENSP00000327652
Metab__3931,1,4802
Metab__2396,1,9606.ENSP00000305355
Metab__107706,-1,1991
Metab__813,1,5290
Metab__208908,-1,1956
Metab__4585,-1,3363
Metab__122316,1,2668
Metab__1567,1,5009
Metab__5410,1,367
Metab__1110,-1,4519
Metab__119319,1,4985
Metab__271,1,5578
Metab__53629505,1,85414
Metab__1048,1,1571
Metab__784,1,5599
Metab__4106,-1,3350
Metab__1287,1,836
Metab__5957,-1,27
Metab__47936,1,1080
Metab__2909,-1,5532
Metab__813,1,3795
Metab__446512,-1,5524
Metab__124087,-1,3269
Metab__5280879,1,64805
Metab__42955,1,5734
Metab__2361,1,1543
Metab__3100,-1,3269
Metab__5957,1,1975
Metab__4585,-1,1814
Metab__5117,1,1813
Metab__4497,-1,776
Metab__4189,-1,1595
Metab__4189,-1,1595
Metab__36462,1,842
Metab__439227,-1,10157
Metab__60857,1,3350
Metab__280,-1,3569
Metab__60795,1,3350
Metab__60795,-1,3350
Metab__60795,1,3350
Metab__3962,1,3949
Metab__3000322,-1,1133
Metab__5538,1,249
Metab__62156,1,4988
Metab__271,1,714
Metab__446220,-1,3757
Metab__6443013,-1,3952
Metab__274,1,9606.ENSP00000250151
Metab__5591,1,5465
Metab__5280363,1,6915
Metab__4992,-1,3269
Metab__2585,-1,147
Metab__448537,1,3315
Metab__5460048,1,336
Metab__72022,-1,9606.ENSP00000464149
Metab__445643,-1,4772
Metab__17675,-1,1576
Metab__2028,1,5028
Metab__4497,-1,775
Metab__5040,-1,1978
Metab__985,1,3992
Metab__24316,1,5140
Metab__2913,-1,1129
Metab__5280934,1,336
Metab__4630,1,1129
Metab__1229,1,3356
Metab__3007,-1,2890
Metab__784,1,581
Metab__745,-1,9606.ENSP00000229416
Metab__899,1,27159
Metab__445643,-1,3558
Metab__2092,-1,147
Metab__5460048,1,337
Metab__36314,1,356
Metab__14558,-1,883
Metab__977,1,7422
Metab__1978,1,154
Metab__21157,-1,2730
Metab__21157,-1,2730
Metab__271,-1,4137
Metab__25880656,-1,4313
Metab__5376,1,4609
Metab__5376,-1,4609
Metab__2978,1,1269
Metab__2978,1,1269
Metab__6076,1,57576
Metab__119303,1,4988
Metab__119371,1,155
Metab__4428,1,5443
Metab__1222,-1,2911
Metab__104895,1,1269
Metab__985,1,5465
Metab__60809,1,1131
Metab__10547,-1,590
Metab__1310,1,2917
Metab__4253,1,4985
Metab__4253,1,4985
Metab__3103,-1,3269
Metab__5626,-1,1814
Metab__2771,-1,148
Metab__5472,-1,64805
Metab__3209,-1,5743
Metab__154058,-1,1129
Metab__6918289,-1,2475
Metab__5994,-1,2099
Metab__3285,1,6462
Metab__216239,-1,2322
Metab__439260,-1,5053
Metab__4054,-1,2903
Metab__6438399,-1,6915
Metab__60817,-1,4860
Metab__1066,-1,130013
Metab__1690,1,836
Metab__5280934,1,5244
Metab__2995,-1,6530
Metab__241,1,1571
Metab__450,1,3479
Metab__450,-1,3479
Metab__4629,1,1128
Metab__4411,-1,154
Metab__4411,-1,154
Metab__216237,-1,552
Metab__5756,1,2099
Metab__5284603,1,4986
Metab__985,1,3156
Metab__238,-1,5571
Metab__55190,1,3350
Metab__5284570,1,4986
Metab__36523,1,2798
Metab__36523,1,2798
Metab__772,1,5196
Metab__60961,1,836
Metab__2818,-1,147
Metab__271,1,2185
Metab__3973,1,7157
Metab__445154,-1,6774
Metab__5538,1,7026
Metab__63951,1,155
Metab__16230,-1,6548
Metab__5280934,1,1581
Metab__4543,-1,150
Metab__114827,1,2918
Metab__174174,-1,1132
Metab__4639,1,4988
Metab__60749,-1,6240
Metab__444795,1,836
Metab__104795,1,134
Metab__5381226,-1,9606.ENSP00000441269
Metab__23930,1,170685
Metab__5962,-1,383
Metab__5280443,1,142
Metab__4763,1,1555
Metab__446284,1,7296
Metab__446284,1,133522
Metab__238,1,472
Metab__1589,1,56413
Metab__446156,1,3156
Metab__446156,-1,3156
Metab__9926791,-1,3716
Metab__3404,-1,6532
Metab__5360,-1,23408
Metab__60853,-1,3350
Metab__60853,1,3350
Metab__448537,1,4609
Metab__772,-1,2159
Metab__5281969,1,1269
Metab__3086686,-1,5156
Metab__2725,-1,3269
Metab__2725,-1,3269
Metab__2512,1,3357
Metab__238,1,6191
Metab__4428,-1,4986
Metab__60795,-1,3362
Metab__16129678,1,4829
Metab__11228026,-1,1132
Metab__5533,-1,150
Metab__5533,-1,150
Metab__3145,1,2641
Metab__985,1,51129
Metab__71360,-1,3350
Metab__216239,-1,2321
Metab__784,1,7001
Metab__1079,1,875
Metab__4253,1,4986
Metab__4253,1,4986
Metab__238,-1,3416
Metab__60662,-1,8911
Metab__312145,-1,4638
Metab__5245,-1,2224
Metab__5454,-1,3269
Metab__3339,-1,7941
Metab__2514,-1,7915
Metab__5202,1,3360
Metab__6076,1,183
Metab__1986,-1,760
Metab__1613,-1,57016
Metab__3209,1,1579
Metab__89594,1,7422
Metab__338,-1,5742
Metab__4585,-1,9606.ENSP00000387281
Metab__3715,-1,145482
Metab__151110,1,7099
Metab__5656,-1,6531
Metab__5957,1,6610
Metab__32744,1,7098
Metab__3931,1,6822
Metab__15,1,367
Metab__5280450,1,4800
Metab__2585,-1,154
Metab__4893,-1,147
Metab__4893,-1,147
Metab__860,1,123
Metab__60809,1,1132
Metab__3008,1,10280
Metab__853,1,7068
Metab__1110,-1,4519
Metab__271,1,5530
Metab__36462,1,355
Metab__158,1,10663
Metab__62064,1,3357
Metab__4197,-1,5139
Metab__238,1,6202
Metab__122724,-1,3320
Metab__60953,-1,7298
Metab__985,1,8800
Metab__5734,-1,760
Metab__1615,1,3356
Metab__5280961,-1,3569
Metab__5040,1,27250
Metab__72271,-1,1111
Metab__5202,1,3355
Metab__6030,-1,2673
Metab__4189,-1,1595
Metab__3066,1,9606.ENSP00000313661
Metab__3066,1,9606.ENSP00000313661
Metab__43815,-1,6530
Metab__3961,-1,7040
Metab__154100,-1,6532
Metab__5478883,-1,1509
Metab__5287969,-1,1019
Metab__150311,-1,1401
Metab__54891,-1,1636
Metab__6076,1,9457
Metab__5538,1,1576
Metab__2512,1,3356
Metab__271,1,9606.ENSP00000162023
Metab__784,1,5743
Metab__271,1,2157
Metab__5312830,1,948
Metab__105104,1,4986
Metab__5681,1,1718
Metab__6167,-1,10383
Metab__3054,1,7015
Metab__60149,-1,3356
Metab__4920,-1,3265
Metab__3715,-1,5743
Metab__11496628,-1,6790
Metab__24798684,1,2641
Metab__6018,-1,9606.ENSP00000298472
Metab__2767,1,472
Metab__450,1,6714
Metab__5697,-1,136
Metab__3038494,1,1814
Metab__784,1,3162
Metab__1663,1,1644
Metab__1663,-1,1644
Metab__4768,-1,9606.ENSP00000387281
Metab__5375048,-1,883
Metab__4666,1,891
Metab__3463,1,5465
Metab__5388961,-1,1636
Metab__3973,-1,2475
Metab__888,1,5805
Metab__9051,1,5241
Metab__3081361,-1,7422
Metab__3001028,1,2100
Metab__3001028,-1,2100
Metab__445154,-1,1956
Metab__238,1,1964
Metab__5732,1,2555
Metab__187,1,1128
Metab__129776,1,4544
Metab__3616,1,10614
Metab__446284,1,9606.ENSP00000327315
Metab__5755,1,2908
Metab__231,1,11010
Metab__5957,1,5028
Metab__3696,-1,3269
Metab__63090,1,9606.ENSP00000260630
Metab__3337,1,3357
Metab__271,1,823
Metab__2520,1,5243
Metab__2520,-1,5243
Metab__448537,1,84790
Metab__2519,1,6262
Metab__445643,-1,5534
Metab__24826799,-1,4067
Metab__681,1,1813
Metab__5040,-1,4846
Metab__71360,-1,152
Metab__445154,1,5468
Metab__5280450,1,50486
Metab__3696,-1,146
Metab__813,1,38
Metab__68570,1,5617
Metab__446155,-1,3383
Metab__54454,-1,5054
Metab__3209,1,23179
Metab__238,1,64805
Metab__3241,-1,3269
Metab__5056,-1,1956
Metab__439260,1,9606.ENSP00000387281
Metab__4914,-1,6531
Metab__2803,1,147
Metab__47936,1,5592
Metab__5291,-1,3815
Metab__5311221,1,7299
Metab__942,1,8973
Metab__451668,1,7157
Metab__4493,-1,367
Metab__446284,1,57761
Metab__6254,-1,55347
Metab__238,1,271
Metab__11228183,1,5366
Metab__10302451,-1,6714
Metab__3209,1,11010
Metab__187,1,2641
Metab__3209,1,6822
Metab__387447,1,5366
Metab__4763,1,1559
Metab__5251896,-1,1803
Metab__2160,-1,1132
Metab__5360373,1,7040
Metab__271,1,816
Metab__5994,1,9429
Metab__129211,-1,147
Metab__129211,-1,147
Metab__4913,-1,6331
Metab__65895,1,3274
Metab__445154,-1,3569
Metab__60853,-1,3356
Metab__60853,-1,3356
Metab__6041,1,148
Metab__115335,1,4988
Metab__5637,-1,5594
Metab__450,1,4824
Metab__1927,1,1050
Metab__5753,-1,5443
Metab__5097,-1,1022
Metab__450,1,3486
Metab__450,-1,3486
Metab__2662,-1,207
Metab__8223,1,3356
Metab__5280343,-1,2950
Metab__5754,1,2908
Metab__71360,-1,3269
Metab__44072,-1,5498
Metab__4926,-1,1813
Metab__60843,-1,7298
Metab__3222,-1,9606.ENSP00000464149
Metab__2783,1,154
Metab__25021165,-1,2166
Metab__937,1,8843
Metab__72036,-1,150
Metab__3559,-1,9606.ENSP00000327652
Metab__838,1,9606.ENSP00000387281
Metab__838,1,9606.ENSP00000387281
Metab__238,1,5029
Metab__784,1,5743
Metab__3062316,-1,3815
Metab__77992,1,3351
Metab__77992,1,3351
Metab__163659,-1,6667
Metab__3385,-1,7298
Metab__216239,-1,207
Metab__271,1,5578
Metab__6324645,1,4987
Metab__824,-1,5009
Metab__478,-1,695
Metab__5311258,1,3355
Metab__216239,-1,5894
Metab__408895,1,3162
Metab__54373,1,6752
Metab__4493,-1,367
Metab__2783,1,4803
Metab__4236,-1,6531
Metab__446284,1,335
Metab__274,1,2792
Metab__4585,-1,3357
Metab__5757,1,9429
Metab__985,1,27242
Metab__1090,-1,6713
Metab__1220,1,3356
Metab__107778,1,1268
Metab__5073,-1,3269
Metab__5472,-1,1559
Metab__3813,-1,4914
Metab__23931,-1,2098
Metab__4543,-1,3350
Metab__5388961,-1,1636
Metab__2803,1,150
Metab__2803,1,150
Metab__444899,1,1543
Metab__151174,-1,1910
Metab__784,1,207
Metab__1615,-1,9606.ENSP00000353820
Metab__5056,-1,6714
Metab__3931,1,54600
Metab__208,-1,5837
Metab__446512,-1,51400
Metab__4745,1,9606.ENSP00000327652
Metab__4745,1,9606.ENSP00000327652
Metab__450,1,7422
Metab__451668,1,9606.ENSP00000394932
Metab__4631,-1,153
Metab__4051,-1,5742
Metab__15981080,-1,4233
Metab__3001028,1,2099
Metab__4594,1,1544
Metab__60809,1,1128
Metab__5330286,-1,1019
Metab__5280450,1,7296
Metab__3675,-1,4128
Metab__3310,1,842
Metab__5284373,-1,4772
Metab__5073,1,152
Metab__238,1,6205
Metab__271,1,5333
Metab__271,1,5333
Metab__5035,-1,316
Metab__42955,1,5733
Metab__2719,1,472
Metab__784,1,2353
Metab__5505,1,2641
Metab__5505,-1,2641
Metab__54454,-1,3156
Metab__2244,-1,5743
Metab__164906,-1,10682
Metab__11009,-1,10157
Metab__5040,-1,253260
Metab__2284,1,9568
Metab__2284,1,9568
Metab__2662,-1,5743
Metab__445154,1,4846
Metab__449171,1,5914
Metab__2735,1,5741
Metab__2735,-1,5741
Metab__4585,-1,3350
Metab__36314,1,836
Metab__71360,-1,3363
Metab__9543705,1,5582
Metab__6324645,1,4987
Metab__5957,1,1964
Metab__4973,-1,64854
Metab__114854,1,134
Metab__238,1,5028
Metab__60961,1,135
Metab__1220,1,3354
Metab__5078,1,9606.ENSP00000313661
Metab__5078,1,9606.ENSP00000313661
Metab__40539,1,2915
Metab__4939,-1,43
Metab__4282,-1,6303
Metab__951,1,155
Metab__951,1,155
Metab__119304,1,5729
Metab__6830,1,23265
Metab__762,1,84618
Metab__2779853,-1,6774
Metab__5073,-1,3269
Metab__274,1,5568
Metab__119303,1,4988
Metab__2390,-1,6774
Metab__3210,1,2641
Metab__5566,-1,801
Metab__24755481,1,8897
Metab__5376,1,2100
Metab__6076,1,9606.ENSP00000250151
Metab__16158207,1,2984
Metab__3640,1,3952
Metab__2551,1,1135
Metab__1003,-1,2588
Metab__158348,-1,554
Metab__24826799,-1,2263
Metab__3961,-1,116085
Metab__448537,1,57504
Metab__25126797,-1,3717
Metab__2538,-1,7150
Metab__2995,-1,154
Metab__1287,-1,6774
Metab__5029,-1,495
Metab__6013,1,3479
Metab__11228026,-1,1129
Metab__314,-1,2673
Metab__5281767,-1,4318
Metab__4927,-1,805
Metab__444899,1,6822
Metab__23690938,-1,5743
Metab__271,1,5260
Metab__644019,1,1269
Metab__4248,-1,10800
Metab__4248,-1,10800
Metab__104806,-1,4846
Metab__3345,1,4988
Metab__11556711,-1,5696
Metab__2160,-1,3736
Metab__36314,1,983
Metab__4184,-1,150
Metab__16230,-1,6548
Metab__442783,-1,5743
Metab__439260,1,146
Metab__11169859,1,340061
Metab__3385,1,142
Metab__4184,-1,148
Metab__71329,-1,3757
Metab__60843,-1,2618
Metab__6131,-1,2673
Metab__446220,1,7054
Metab__5092,-1,5142
Metab__5280754,-1,3558
Metab__5775,-1,9606.ENSP00000387281
Metab__5280343,1,9606.ENSP00000260630
Metab__271,1,5582
Metab__446220,1,3351
Metab__10783,-1,1571
Metab__5957,1,2353
Metab__3931,1,9606.ENSP00000327315
Metab__443289,-1,1906
Metab__160355,-1,1020
Metab__4920,-1,4306
Metab__5665,-1,18
Metab__5665,-1,18
Metab__5291,1,836
Metab__8515,-1,5599
Metab__3310,-1,7153
Metab__445154,1,2309
Metab__3339,1,5465
Metab__274,1,154
Metab__439190,1,5528
Metab__271,1,4205
Metab__130956,-1,2224
Metab__77998,1,1050
Metab__5401,-1,146
Metab__5401,-1,146
Metab__23925,1,130013
Metab__23925,-1,130013
Metab__3054,1,2962
Metab__2145,-1,1583
Metab__3209,1,1581
Metab__9395,-1,43
Metab__2082,1,1543
Metab__271,1,2159
Metab__450,-1,3569
Metab__3902,-1,9606.ENSP00000260433
Metab__1287,-1,7422
Metab__66535,1,5573
Metab__5056,1,4780
Metab__3199,-1,8856
Metab__985,1,2274
Metab__5538,1,3659
Metab__3397,-1,367
Metab__89594,1,6531
Metab__5775,-1,150
Metab__1949,-1,4047
Metab__4991,-1,43
Metab__3954,1,4985
Metab__4946,-1,155
Metab__5280492,1,1241
Metab__3159,1,1890
Metab__1548943,-1,7422
Metab__271,1,4209
Metab__5591,1,1576
Metab__10635,1,367
Metab__63009,-1,6532
Metab__2153,-1,135
Metab__3973,-1,2475
Metab__24748204,-1,6790
Metab__445154,1,7157
Metab__130956,-1,2224
Metab__5070,1,3776
Metab__60857,1,3355
Metab__176870,-1,5780
Metab__123807,1,134
Metab__10461,1,3576
Metab__2250,-1,3569
Metab__3052775,1,2668
Metab__3158,-1,1813
Metab__231,1,29841
Metab__271,1,1259
Metab__5280453,-1,7421
Metab__5280453,1,7421
Metab__5280961,1,2099
Metab__5280961,-1,2099
Metab__5288382,1,3308
Metab__4912,1,949
Metab__5753,-1,1392
Metab__2514,-1,7915
Metab__271,1,5260
Metab__5287969,-1,983
Metab__2676,1,4846
Metab__2083,1,153
Metab__2083,1,153
Metab__2913,-1,3358
Metab__1210,-1,43
Metab__122227,1,623
Metab__3032,-1,5743
Metab__5426,-1,7124
Metab__3035449,1,9606.ENSP00000307713
Metab__1253,-1,43
Metab__1201549,-1,6531
Metab__5881,1,3479
Metab__24821094,-1,695
Metab__4585,-1,3362
Metab__4205,-1,3356
Metab__667639,-1,6850
Metab__5593,-1,1132
Metab__187,1,1133
Metab__39147,-1,154
Metab__39147,-1,154
Metab__41693,1,4985
Metab__11009,1,213
Metab__107780,1,3357
Metab__3397,-1,367
Metab__9681,-1,3356
Metab__216235,-1,1909
Metab__24798684,1,2695
Metab__4748,-1,1813
Metab__3209,1,50486
Metab__60749,1,6241
Metab__448537,-1,367
Metab__60853,-1,148
Metab__186004,-1,3635
Metab__702,1,836
Metab__3209,1,123
Metab__216239,-1,5894
Metab__3054,1,595
Metab__2729,-1,1813
Metab__4927,-1,1813
Metab__3931,1,211
Metab__3385,1,836
Metab__444899,1,4899
Metab__54384,-1,3269
Metab__5284373,-1,5532
Metab__39468,-1,153
Metab__119607,-1,5743
Metab__3054,1,7846
Metab__2443,-1,5617
Metab__5288826,1,4988
Metab__4763,1,1555
Metab__5284616,-1,5111
Metab__1809,1,3355
Metab__66535,1,5577
Metab__3654103,1,3350
Metab__439153,1,8050
Metab__2146,-1,4843
Metab__702,1,4846
Metab__5310999,-1,5734
Metab__72022,-1,1636
Metab__903,1,4543
Metab__3054,1,2099
Metab__3054,-1,2099
Metab__3661,-1,1128
Metab__3661,-1,1128
Metab__176155,-1,836
Metab__3616,1,10614
Metab__4499,-1,775
Metab__5754,-1,9370
Metab__5656,-1,6532
Metab__3715,-1,5743
Metab__442070,1,4953
Metab__784,-1,1385
Metab__28486,1,207
Metab__657298,-1,7173
Metab__784,1,50507
Metab__122020,-1,6915
Metab__4666,1,836
Metab__4174,-1,1584
Metab__27924,1,9606.ENSP00000305355
Metab__4543,-1,1129
Metab__2187,-1,9606.ENSP00000260433
Metab__2995,-1,1132
Metab__208908,1,1956
Metab__208908,-1,1956
Metab__82148,1,4543
Metab__82148,1,4543
Metab__5097,-1,1017
Metab__409805,-1,5879
Metab__164906,-1,10682
Metab__3295,-1,762
Metab__942,1,1135
Metab__2160,-1,1132
Metab__5731,1,3350
Metab__4688,-1,4129
Metab__72307,1,4846
Metab__60184,-1,1636
Metab__3158,-1,146
Metab__312145,-1,5289
Metab__3251,1,146
Metab__439155,-1,1312
Metab__5957,1,6208
Metab__446284,1,211
Metab__18343,1,1890
Metab__6830,1,84618
Metab__3251,1,3358
Metab__1003,-1,3612
Metab__446284,1,4899
Metab__3308,-1,5743
Metab__10096344,-1,1803
Metab__4021,1,4846
Metab__77998,1,5346
Metab__5839,1,1636
Metab__702,1,1571
Metab__2995,-1,3757
Metab__3035449,1,623
Metab__119607,-1,5743
Metab__888,1,3422
Metab__2199,1,5599
Metab__3158,-1,147
Metab__440038,1,718
Metab__12547,1,6770
Metab__54313,1,5733
Metab__4428,-1,4988
Metab__4428,-1,4988
Metab__444899,1,2180
Metab__5280450,1,54600
Metab__60795,-1,3269
Metab__60864,-1,3269
Metab__23930,1,10423
Metab__5311493,1,6915
Metab__271,1,9606.ENSP00000290575
Metab__2801,-1,6532
Metab__5280934,1,4801
Metab__5464096,-1,183
Metab__444899,1,4199
Metab__3639,-1,760
Metab__283,1,5468
Metab__4364,1,3684
Metab__1986,-1,766
Metab__4585,-1,3363
Metab__2833,-1,10383
Metab__6076,1,154
Metab__31703,1,5599
Metab__213046,-1,3356
Metab__784,1,7157
Metab__3100,-1,3176
Metab__34755,1,1312
Metab__71351,-1,1813
Metab__1986,-1,9606.ENSP00000256119
Metab__238,1,2746
Metab__2767,1,5599
Metab__179394,1,2918
Metab__6443013,1,5346
Metab__24755481,1,8897
Metab__208902,1,4544
Metab__2361,1,1544
Metab__5734,-1,765
Metab__1663,1,1644
Metab__1663,-1,1644
Metab__4784,-1,55347
Metab__3779,1,153
Metab__5002,-1,150
Metab__323,-1,1548
Metab__5230,1,2550
Metab__4440,1,9606.ENSP00000313661
Metab__4440,1,9606.ENSP00000313661
Metab__119569,1,1814
Metab__5403,1,154
Metab__5403,1,154
Metab__5002,-1,1128
Metab__17011,-1,1814
Metab__3821,1,3356
Metab__446284,1,1374
Metab__5757,1,207
Metab__66004,1,9606.ENSP00000313661
Metab__1032,-1,55902
Metab__3054,1,57504
Metab__4666,1,983
Metab__5533,-1,3269
Metab__271,1,826
Metab__5311299,1,3360
Metab__66535,1,5576
Metab__445154,-1,3576
Metab__4184,-1,6532
Metab__3157,1,5972
Metab__4927,-1,3269
Metab__860,1,4199
Metab__903,1,4543
Metab__346,-1,7299
Metab__3209,1,2641
Metab__3158,-1,3357
Metab__2088,-1,2224
Metab__2369,-1,154
Metab__3385,1,7157
Metab__24847767,-1,9507
Metab__3559,-1,1813
Metab__3559,-1,1813
Metab__54384,1,23620
Metab__2145,-1,9606.ENSP00000260433
Metab__23994,-1,5970
Metab__187,1,1131
Metab__3011,1,2641
Metab__5372,1,5532
Metab__5372,-1,5532
Metab__4878,-1,6714
Metab__271,1,5255
Metab__1224,-1,1814
Metab__5584,-1,3269
Metab__5280360,1,3569
Metab__156326,-1,148
Metab__31307,1,2908
Metab__5040,1,207
Metab__5040,-1,207
Metab__65281,-1,3416
Metab__446284,1,34
Metab__60834,-1,6531
Metab__5936,-1,43
Metab__2733525,1,2099
Metab__2733525,-1,2099
Metab__4184,-1,9606.ENSP00000387281
Metab__65749,-1,3757
Metab__3931,1,4802
Metab__25476,1,185
Metab__2913,-1,3358
Metab__5815,1,150
Metab__5360515,-1,4985
Metab__3793,-1,1595
Metab__2244,-1,4318
Metab__231,1,4199
Metab__888,1,55276
Metab__4585,1,5617
Metab__295,1,9606.ENSP00000369003
Metab__784,-1,3479
Metab__5770,1,3356
Metab__4463,1,1576
Metab__3386,1,627
Metab__71348,1,9606.ENSP00000330138
Metab__46225242,-1,4988
Metab__3035842,1,11255
Metab__5533,-1,6532
Metab__2311,-1,1636
Metab__446220,1,2353
Metab__11244031,-1,4170
Metab__4585,-1,148
Metab__1148,-1,883
Metab__8230,-1,554
Metab__2866,-1,9606.ENSP00000313661
Metab__2866,-1,9606.ENSP00000313661
Metab__3615,1,11255
Metab__2806,-1,23038
Metab__5280934,1,2180
Metab__274,1,183
Metab__271,-1,2098
Metab__5472,-1,64805
Metab__5056,-1,207
Metab__4920,1,1956
Metab__16126898,1,5972
Metab__445713,1,4598
Metab__216235,-1,1910
Metab__6445562,-1,1956
Metab__271,1,2158
Metab__450,1,3667
Metab__2806,-1,64805
Metab__745,-1,1621
Metab__860,1,57761
Metab__1257,1,3350
Metab__4585,-1,1132
Metab__5311224,1,5733
Metab__4745,1,150
Metab__5734,-1,4129
Metab__224,1,5564
Metab__762,1,7277
Metab__10184653,-1,1956
Metab__951,1,153
Metab__4578,-1,4255
Metab__93860,1,836
Metab__206,-1,6010
Metab__24466,-1,3176
Metab__214,1,5731
Metab__214,1,5731
Metab__5280934,1,4802
Metab__271,1,113
Metab__187,1,5443
Metab__107967,-1,6869
Metab__210767,-1,1555
Metab__4171,-1,154
Metab__5281807,1,4846
Metab__60606,-1,23038
Metab__5591,1,7157
Metab__3862,-1,6470
Metab__2405,-1,153
Metab__2405,-1,153
Metab__271,1,23523
Metab__951,1,152
Metab__951,1,152
Metab__54454,-1,22796
Metab__6830,1,54536
Metab__4912,1,348
Metab__4397,1,57413
Metab__5280445,1,5599
Metab__3103,-1,3269
Metab__4629,1,1129
Metab__159594,-1,1909
Metab__985,-1,338
Metab__2826,1,7054
Metab__16230,-1,41
Metab__370,-1,4313
Metab__5487,1,150
Metab__5957,1,6193
Metab__1355,1,3357
Metab__65064,-1,1786
Metab__2563,-1,1644
Metab__10113978,-1,5156
Metab__2995,1,153
Metab__41774,-1,2548
Metab__5280961,1,2100
Metab__54684141,-1,1723
Metab__33032,1,2913
Metab__5957,-1,952
Metab__4666,1,836
Metab__3746,-1,1131
Metab__3746,-1,1131
Metab__2487,1,4985
Metab__121990,1,5028
Metab__838,1,152
Metab__445643,-1,2280
Metab__611,1,2912
Metab__5035,-1,316
Metab__1220,1,3351
Metab__5291,-1,5156
Metab__4179,1,5578
Metab__4973,-1,9575
Metab__129927,-1,3360
Metab__5281767,-1,2064
Metab__5280754,-1,356
Metab__1254,1,79054
Metab__5329102,-1,3791
Metab__2551,1,1132
Metab__3108,-1,2030
Metab__445154,-1,6774
Metab__60853,-1,3356
Metab__60853,-1,3356
Metab__8629,1,9934
Metab__446284,1,27242
Metab__23994,1,3273
Metab__3433,-1,1544
Metab__5056,1,5468
Metab__4900,1,2908
Metab__44093,1,5972
Metab__4865,-1,203068
Metab__60853,-1,3358
Metab__238,1,6233
Metab__1003,1,5631
Metab__6081,1,148
Metab__3385,-1,7298
Metab__5184,-1,1129
Metab__5184,-1,1129
Metab__4184,-1,1813
Metab__5566,-1,805
Metab__23930,1,55190
Metab__2725,-1,3269
Metab__2725,-1,3269
Metab__784,1,7157
Metab__4367,-1,4842
Metab__3062316,-1,6714
Metab__444899,1,4800
Metab__24316,1,5593
Metab__271,1,5581
Metab__4409,-1,5743
Metab__445675,-1,2673
Metab__231,1,6721
Metab__57469,1,3569
Metab__784,1,142
Metab__3337,-1,3350
Metab__4713,-1,5604
Metab__24826799,-1,2322
